"Nr okręgu";"Siedziba OKW";"Nr listy (po nadaniu)";"Nazwa komitetu";"Sygnatura";"Typ";"Pozycja na liście";"Nazwisko";"Imiona";"Płeć";"Zawód";"Miejsce zamieszkania";"TERYT m. z.";"Gmina m.z.";"Przynależność do partii";"Poparcie";"Liczba głosów";"Procent głosów oddanych na listę";"Procent głosów oddanych w okręgu";"Czy przyznano mandat"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";10;"SZYMAŃSKA";"Agnieszka Monika";"Kobieta";"technik hotelarstwa";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";496;0.0558244231851435;0.0014560527466849847;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";11;"MADEJSKA";"Sylwia Barbara";"Kobieta";"ekonomista";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";225;0.025323579065841307;0.0006605077983954064;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";12;"KRZEMPEK";"Tomasz Jan";"Mężczyzna";"stolarz";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"nie należy do partii politycznej";"";106;0.01193021947101857;0.0003111725627996137;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";13;"GRIEGER";"Małgorzata Ewa";"Kobieta";"ekonomista";"Nowe Chechło";"241307";"gm. Świerklaniec";"nie należy do partii politycznej";"";132;0.0148564997186269;0.00038749790839197177;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";14;"KURYLAS";"Maciej Paweł";"Mężczyzna";"nauczyciel wychowania fizycznego";"Piekary Śląskie";"247101";"m. Piekary Śląskie";"nie należy do partii politycznej";"";204;0.022960045019696118;0.0005988604038785018;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";15;"GŁOGOWSKA";"Agata Ernestyna";"Kobieta";"pedagog";"Tarnowskie Góry";"241304";"m. Tarnowskie Góry";"nie należy do partii politycznej";"";201;0.022622397298818233;0.0005900536332332297;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";16;"GRUSZKA";"Zawisza Radosław";"Mężczyzna";"technik automatyk";"Zabrze";"247801";"m. Zabrze";"nie należy do partii politycznej";"";242;0.02723691615081598;0.0007104128320519482;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";17;"PAPROCKA";"Halina";"Kobieta";"nauczyciel wychowania fizycznego";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";365;0.04108047270680923;0.0010714904285081036;"Nie"
29;"Katowice";8;"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY";"ZPOW-601-10/19";"Komitet wyborczy wyborców";18;"GAJOWIAK";"Krzysztof Jan";"Mężczyzna";"górnik";"Bytom";"246201";"m. Bytom";"nie należy do partii politycznej";"";728;0.0819358469330332;0.002137109676586026;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";1;"PILISZEK";"Grzegorz Kazimierz";"Mężczyzna";"socjolog";"Żory";"247901";"m. Żory";"nie należy do partii politycznej";"";5985;0.31808035714285715;0.017927964629338957;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";2;"HULIM";"Wiesława Joanna";"Kobieta";"nauczyciel";"Rybnik";"247301";"m. Rybnik";"nie należy do partii politycznej";"Ślonzoki Razem";1379;0.07328869047619048;0.0041307707976371635;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";3;"MYŚLIWIEC";"Bogdan Czesław";"Mężczyzna";"ekonomista";"Rogów";"241506";"gm. Gorzyce";"nie należy do partii politycznej";"";1473;0.07828443877551021;0.004412346181957608;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";4;"MACHNIK";"Sylwia";"Kobieta";"technik budownictwa";"Turze";"241105";"gm. Kuźnia Raciborska";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1611;0.0856186224489796;0.004825722810002517;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";5;"SMYCZEK";"Adam Sebastian";"Mężczyzna";"ekonomista";"Chałupki";"241104";"gm. Krzyżanowice";"nie należy do partii politycznej";"";952;0.050595238095238096;0.002851699636947483;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";6;"BORTLIK";"Grażyna Gabriela";"Kobieta";"sekretarka";"Orzesze";"240803";"m. Orzesze";"nie należy do partii politycznej";"";591;0.0314094387755102;0.0017703303418444985;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";7;"POSTAWKA";"Henryk Sławomir";"Mężczyzna";"nauczyciel języka obcego";"Górki Śląskie";"241106";"gm. Nędza";"nie należy do partii politycznej";"Ślonzoki Razem";752;0.039965986394557826;0.002252603074563558;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";8;"SZYMURA";"Jacek Arkadiusz";"Mężczyzna";"inżynier-górnik";"Rybnik";"247301";"m. Rybnik";"nie należy do partii politycznej";"Ślonzoki Razem";970;0.05155187074829932;0.0029056183275620365;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";9;"RYCHŁY";"Piotr Sylwester";"Mężczyzna";"fizjoterapeuta";"Czerwionka-Leszczyny";"241201";"gm. Czerwionka-Leszczyny";"nie należy do partii politycznej";"Unia Europejskich Demokratów";279;0.01482780612244898;0.0008357397045255754;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";10;"ADAMCZYK";"Kazimierz Stanisław";"Mężczyzna";"ekonomista";"Ornontowice";"240804";"gm. Ornontowice";"nie należy do partii politycznej";"";976;0.05187074829931973;0.0029235912244335543;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";11;"OLEKSIŃSKI";"Artur Rafał";"Mężczyzna";"ekonomista";"Żory";"247901";"m. Żory";"nie należy do partii politycznej";"Ślonzoki Razem";262;0.013924319727891156;0.0007848164967229418;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";12;"WALISZEWSKA";"Maria Teresa";"Kobieta";"ekonomista";"Rybnik";"247301";"m. Rybnik";"nie należy do partii politycznej";"";296;0.015731292517006803;0.000886662912328209;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";13;"POJDA";"Aleksander Jakub";"Mężczyzna";"nauczyciel";"Rybnik";"247301";"m. Rybnik";"nie należy do partii politycznej";"";460;0.024447278911564625;0.0013779220934830277;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";14;"RDUCH";"Stanisław Alojzy";"Mężczyzna";"inżynier mechanik";"Marklowice";"241508";"gm. Marklowice";"nie należy do partii politycznej";"Ślonzoki Razem";522;0.02774234693877551;0.0015636420278220444;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";15;"NYCZKA";"Barbara Aleksandra";"Kobieta";"ekonomista";"Mikołów";"240802";"m. Mikołów";"nie należy do partii politycznej";"";287;0.01525297619047619;0.0008597035670209325;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";16;"KULAWIK";"Elżbieta Maria";"Kobieta";"ekonomista";"Wodzisław Śląski";"241504";"m. Wodzisław Śląski";"nie należy do partii politycznej";"";272;0.01445578231292517;0.000814771324842138;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";17;"DĄBROWSKA";"Janina";"Kobieta";"pielęgniarka";"Rybnik";"247301";"m. Rybnik";"nie należy do partii politycznej";"";399;0.021205357142857144;0.0011951976419559305;"Nie"
30;"Bielsko-Biała";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";18;"KARASEK";"Bronisław";"Mężczyzna";"inżynier transportu drogowego";"Gołkowice";"241505";"gm. Godów";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1350;0.07174744897959184;0.004043901796091494;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";1;"PIECHA";"Bolesław Grzegorz";"Mężczyzna";"lekarz medycyny";"Rybnik";"247301";"m. Rybnik";"członek partii politycznej: Prawo i Sprawiedliwość";"";38809;0.24081037478282452;0.11625169244778874;"Tak"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";2;"WOŚ";"Michał Piotr";"Mężczyzna";"prawnik";"Racibórz";"241101";"m. Racibórz";"nie należy do partii politycznej";"";37763;0.2343199305038471;0.1131184174265208;"Tak"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";3;"SOBIERAJSKI";"Czesław Stanisław";"Mężczyzna";"parlamentarzysta";"Rybnik";"247301";"m. Rybnik";"członek partii politycznej: Prawo i Sprawiedliwość";"";3907;0.024242988334574337;0.011703351346169975;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";4;"GAWĘDA";"Adam";"Mężczyzna";"parlamentarzysta";"Syrynia";"241507";"gm. Lubomia";"członek partii politycznej: Prawo i Sprawiedliwość";"";26291;0.16313601389923058;0.07875423860817887;"Tak"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";5;"MATUSIAK";"Grzegorz";"Mężczyzna";"inż. energetyk";"Jastrzębie-Zdrój";"246701";"m. Jastrzębie-Zdrój";"członek partii politycznej: Prawo i Sprawiedliwość";"";11195;0.06946512782328121;0.0335344300794402;"Tak"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";6;"DUTKIEWICZ";"Katarzyna Maria";"Kobieta";"parlamentarzysta";"Racibórz";"241101";"m. Racibórz";"członek partii politycznej: Prawo i Sprawiedliwość";"";3710;0.02302060064532142;0.011113241232221809;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";7;"GLENC";"Teresa";"Kobieta";"parlamentarzysta";"Gorzyczki";"241506";"gm. Gorzyce";"członek partii politycznej: Prawo i Sprawiedliwość";"";14274;0.08857036485480269;0.04275752165734073;"Tak"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";8;"RAJCA";"Cezary Dominik";"Mężczyzna";"specjalista ds. prawnych";"Czerwionka-Leszczyny";"241201";"gm. Czerwionka-Leszczyny";"członek partii politycznej: Prawo i Sprawiedliwość";"";5582;0.03463638620004964;0.01672078505613535;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";9;"SZUTKA";"Mirela Elżbieta";"Kobieta";"nauczyciel";"Rybnik";"247301";"m. Rybnik";"członek partii politycznej: Prawo i Sprawiedliwość";"";3969;0.024627699180938198;0.011889071280508992;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";10;"SZCZĘSNY";"Jarosław Zbigniew";"Mężczyzna";"ekonomista";"Wodzisław Śląski";"241504";"m. Wodzisław Śląski";"członek partii politycznej: Porozumienie Jarosława Gowina";"";2239;0.013893025564656242;0.0067068860158880405;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";11;"RATKA-BOSSARD";"Aleksandra Katarzyna";"Kobieta";"dyrektor szkoły";"Orzesze";"240803";"m. Orzesze";"nie należy do partii politycznej";"";1155;0.007166790766939687;0.003459782647767167;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";12;"SZYMURA";"Karol Bogusław";"Mężczyzna";"radny miasta";"Rybnik";"247301";"m. Rybnik";"członek partii politycznej: Prawo i Sprawiedliwość";"";2012;0.012484487465872425;0.006026911417582286;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";13;"SZYMICZEK";"Alojzy Jan";"Mężczyzna";"radny powiatowy";"Wodzisław Śląski";"241504";"m. Wodzisław Śląski";"członek partii politycznej: Prawo i Sprawiedliwość";"";2326;0.014432861752295856;0.006967493020525049;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";14;"GARUS-KOPERTOWSKA";"Angelika Krystyna";"Kobieta";"specjalista ochrony środowiska";"Jastrzębie-Zdrój";"246701";"m. Jastrzębie-Zdrój";"członek partii politycznej: Prawo i Sprawiedliwość";"";891;0.005528667163067759;0.002668975185420386;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";15;"KASPAREK";"Urszula Zofia";"Kobieta";"radna gminy";"Jankowice";"241205";"gm. Świerklany";"nie należy do partii politycznej";"";854;0.005299081657979648;0.00255814232137936;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";16;"KODURA";"Maria";"Kobieta";"pielęgniarka";"Świerklany";"241205";"gm. Świerklany";"nie należy do partii politycznej";"";714;0.004430379746835443;0.0021387747277106122;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";17;"LAZAR";"Jerzy Bolesław";"Mężczyzna";"technik elektryk";"Rybnik";"247301";"m. Rybnik";"członek partii politycznej: Prawo i Sprawiedliwość";"";2105;0.013061553735418218;0.006305491319090811;"Nie"
30;"Bielsko-Biała";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";18;"WAWRZYCZEK";"Daniel Emilian";"Mężczyzna";"wyższy urzędnik samorządowy";"Żory";"247901";"m. Żory";"członek partii politycznej: Prawo i Sprawiedliwość";"";3364;0.020873665922065028;0.010076804179297618;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";1;"KOPIEC";"Maciej Kamil";"Mężczyzna";"ekonomista";"Rybnik";"247301";"m. Rybnik";"członek partii politycznej: Wiosna Roberta Biedronia";"";14973;0.46356037151702784;0.044851364142872545;"Tak"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";2;"NOWAK";"Mirosław Krzysztof";"Mężczyzna";"właściciel zakładu usługowego";"Wodzisław Śląski";"241504";"m. Wodzisław Śląski";"członek partii politycznej: Sojusz Lewicy Demokratycznej";"";3494;0.1081733746130031;0.01046621694484717;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";3;"SMOLIŃSKI";"Zdzisław";"Mężczyzna";"Chemik";"Mikołów";"240802";"m. Mikołów";"członek partii politycznej: Lewica Razem";"";1524;0.04718266253869969;0.0045651158053655085;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";4;"KUSTRA";"Hanna Joanna";"Kobieta";"opiekunka dziecięca";"Rybnik";"247301";"m. Rybnik";"nie należy do partii politycznej";"";2265;0.07012383900928792;0.006784768568997951;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";5;"URBAŃCZYK";"Piotr Aleksander";"Mężczyzna";"górnik eksploatacji podziemnej";"Jastrzębie-Zdrój";"246701";"m. Jastrzębie-Zdrój";"członek partii politycznej: Sojusz Lewicy Demokratycznej";"";1127;0.03489164086687307;0.0033759091290334175;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";6;"WITALA-SŁUGA";"Ilona Beata";"Kobieta";"nauczyciel geografii";"Żory";"247901";"m. Żory";"członek partii politycznej: Sojusz Lewicy Demokratycznej";"";976;0.03021671826625387;0.0029235912244335543;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";7;"POŻAROWSZCZYK";"Andrzej";"Mężczyzna";"inżynier organizacji i planowania produkcji";"Rydułtowy";"241503";"m. Rydułtowy";"członek partii politycznej: Sojusz Lewicy Demokratycznej";"";934;0.028916408668730652;0.00279778094633293;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";8;"NOSIADEK";"Izabela Małgorzata";"Kobieta";"bibliotekarz";"Radlin";"241502";"m. Radlin";"nie należy do partii politycznej";"";1224;0.037894736842105266;0.0036664709617896213;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";9;"SIEŃKO";"Patrycja Anna";"Kobieta";"specjalista do spraw turystyki";"Wodzisław Śląski";"241504";"m. Wodzisław Śląski";"członek partii politycznej: Lewica Razem";"";539;0.016687306501547986;0.001614565235624678;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";10;"LEONARSKI";"Tomasz Marek";"Mężczyzna";"kierownik do spraw sprzedaży";"Rybnik";"247301";"m. Rybnik";"nie należy do partii politycznej";"";399;0.012352941176470587;0.0011951976419559305;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";11;"GRANICZKA";"Roman Wojciech";"Mężczyzna";"elektryk";"Rydułtowy";"241503";"m. Rydułtowy";"członek partii politycznej: Lewica Razem";"";173;0.005356037151702787;0.0005182185264620951;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";12;"GONSIOR";"Agnieszka Dominika";"Kobieta";"kierownik do spraw sprzedaży";"Wodzisław Śląski";"241504";"m. Wodzisław Śląski";"nie należy do partii politycznej";"";497;0.015386996904024768;0.0014887549575240537;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";13;"KORBEL";"Agnieszka Lidia";"Kobieta";"psychoterapeuta";"Jastrzębie-Zdrój";"246701";"m. Jastrzębie-Zdrój";"członek partii politycznej: Lewica Razem";"";729;0.022569659442724457;0.0021837069698894067;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";14;"KWAŚNY";"Piotr";"Mężczyzna";"pracownik socjalny";"Żory";"247901";"m. Żory";"nie należy do partii politycznej";"";646;0.02;0.001935081896500078;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";15;"SOBIK";"Zofia";"Kobieta";"pozostały specjalista z dziedziny prawa";"Radlin";"241502";"m. Radlin";"nie należy do partii politycznej";"";710;0.02198142414860681;0.002126792796462934;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";16;"RYCZKOWSKA";"Agnieszka Barbara";"Kobieta";"analityk baz danych";"Mikołów";"240802";"m. Mikołów";"nie należy do partii politycznej";"";298;0.009226006191950464;0.0008926538779520483;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";17;"KALINOWSKA";"Iwona Maria";"Kobieta";"nauczyciel języka polskiego";"Wodzisław Śląski";"241504";"m. Wodzisław Śląski";"nie należy do partii politycznej";"";638;0.01975232198142415;0.001911118034004721;"Nie"
30;"Bielsko-Biała";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";18;"LIGAS";"Jarosław Piotr";"Mężczyzna";"politolog";"Jastrzębie-Zdrój";"246701";"m. Jastrzębie-Zdrój";"nie należy do partii politycznej";"";1154;0.035727554179566565;0.0034567871649552476;"Nie"
30;"Bielsko-Biała";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";1;"FRITZ";"Roman Henryk";"Mężczyzna";"przedsiębiorca";"Rybnik";"247301";"m. Rybnik";"nie należy do partii politycznej";"";10279;0.42938301516354066;0.030790567823721828;"Nie"
30;"Bielsko-Biała";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";2;"KURPAS";"Adam Jerzy";"Mężczyzna";"geolog";"Orzesze";"240803";"m. Orzesze";"członek partii politycznej: Ruch Narodowy";"";3307;0.138142779564727;0.0099060616590182;"Nie"
30;"Bielsko-Biała";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";3;"MAKAREWICZ";"Konrad Karol";"Mężczyzna";"technik infomatyk";"Żory";"247901";"m. Żory";"członek partii politycznej: Korwin";"";1753;0.07322778729270228;0.005251081369295103;"Nie"
30;"Bielsko-Biała";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";4;"MARON";"Tadeusz";"Mężczyzna";"ratownik górniczy";"Jastrzębie-Zdrój";"246701";"m. Jastrzębie-Zdrój";"członek partii politycznej: Ruch Narodowy";"";929;0.03880696770959522;0.0027828035322733317;"Nie"
30;"Bielsko-Biała";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";5;"TOMECKA";"Małgorzata";"Kobieta";"nauczyciel matematyki";"Mikołów";"240802";"m. Mikołów";"nie należy do partii politycznej";"";1268;0.052967960232256986;0.0037982722055140846;"Nie"
30;"Bielsko-Biała";4;"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZPOW-601-5/19";"Komitet wyborczy partii politycznej";6;"GORZOCH";"Grzegorz";"Mężczyzna";"pozostali technicy górnictwa, metalurgii i pokrewni";"Jastrzębie-Zdrój";"246701";"m. Jastrzębie-Zdrój";"nie należy do partii politycznej";"";483;0.020176281381845525;0.001446818198157179;"Nie"
